나이,출장,참여프로젝트,근속연차,월급,이직회수,업무평가,주변평가,경력,전년도교육출장횟수,현회사근속년수,출장_등급,이직률,프로젝트참여율,교육출장참여율,현직근속비율,연봉/경력비율,연봉/프로젝트비율,경력-근속연차,근속연차차이,프로젝트밀도지수,평판×근속연차,연봉×평판점수,경력/나이비율,근속/나이비율,연봉/나이,입사나이
54,30회 이상,3,4,21643200,3,좋다,1,26,2,14,2,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.5384615384615384,832430.7692307692,7214400.0,22,-10,0.19230769230769232,4,21643200,0.48148148148148145,0.07407407407407407,400800.0,28
29,1~29회,2,1,3188700,6,보통,3,11,2,9,1,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.8181818181818182,289881.8181818182,1594350.0,10,-8,0.36363636363636365,3,9566100,0.3793103448275862,0.034482758620689655,109955.1724137931,18
44,1~29회,3,4,22042800,3,보통,3,24,1,20,1,0.125,0.125,0.041666666666666664,0.8333333333333334,918450.0,7347600.0,20,-16,0.16666666666666666,12,66128400,0.5454545454545454,0.09090909090909091,500972.7272727273,20
39,1~29회,3,3,11307600,4,보통,4,9,3,2,1,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,1256400.0,3769200.0,6,1,0.6666666666666666,12,45230400,0.23076923076923078,0.07692307692307693,289938.46153846156,30
46,1~29회,3,4,22418100,8,보통,4,23,2,13,1,0.34782608695652173,0.13043478260869565,0.08695652173913043,0.5652173913043478,974700.0,7472700.0,19,-9,0.21739130434782608,16,89672400,0.5,0.08695652173913043,487350.0,23
35,1~29회,2,3,11618100,1,보통,4,11,3,11,1,0.09090909090909091,0.18181818181818182,0.2727272727272727,1.0,1056190.9090909092,5809050.0,8,-8,0.45454545454545453,12,46472400,0.3142857142857143,0.08571428571428572,331945.71428571426,24
23,1~29회,3,2,3067200,0,보통,2,5,2,4,1,0.0,0.6,0.4,0.8,613440.0,1022400.0,3,-2,1.0,4,6134400,0.21739130434782608,0.08695652173913043,133356.52173913043,18
40,1~29회,3,1,2724300,3,보통,2,15,3,5,1,0.2,0.2,0.2,0.3333333333333333,181620.0,908100.0,14,-4,0.4,2,5448600,0.375,0.025,68107.5,25
34,1~29회,2,3,9562050,1,보통,4,10,3,10,1,0.1,0.2,0.3,1.0,956205.0,4781025.0,7,-7,0.5,12,38248200,0.29411764705882354,0.08823529411764706,281236.76470588235,24
31,30회 이상,3,1,5513400,1,보통,1,7,2,7,2,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.0,787628.5714285715,1837800.0,6,-6,0.7142857142857143,1,5513400,0.22580645161290322,0.03225806451612903,177851.61290322582,24
50,30회 이상,1,4,19454850,1,보통,4,32,2,32,2,0.03125,0.03125,0.0625,1.0,607964.0625,19454850.0,28,-28,0.09375,16,77819400,0.64,0.08,389097.0,18
34,1~29회,3,1,3115800,0,좋다,2,12,4,11,1,0.0,0.25,0.3333333333333333,0.9166666666666666,259650.0,1038600.0,11,-10,0.5833333333333334,2,6231600,0.35294117647058826,0.029411764705882353,91641.17647058824,22
42,1~29회,2,1,6535350,4,보통,2,4,3,1,1,1.0,0.5,0.75,0.25,1633837.5,3267675.0,3,0,1.25,2,13070700,0.09523809523809523,0.023809523809523808,155603.57142857142,38
37,1~29회,3,2,5784750,1,보통,1,10,2,10,1,0.1,0.3,0.2,1.0,578475.0,1928250.0,8,-8,0.5,2,5784750,0.2702702702702703,0.05405405405405406,156344.5945945946,27
29,1~29회,1,2,13115250,3,보통,3,9,3,7,1,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.7777777777777778,1457250.0,13115250.0,7,-5,0.4444444444444444,6,39345750,0.3103448275862069,0.06896551724137931,452250.0,20
33,1~29회,2,2,5832000,1,보통,4,5,2,5,1,0.2,0.4,0.4,1.0,1166400.0,2916000.0,3,-3,0.8,8,23328000,0.15151515151515152,0.06060606060606061,176727.27272727274,28
45,1~29회,3,1,2878200,4,좋다,4,8,3,5,1,0.5,0.375,0.375,0.625,359775.0,959400.0,7,-4,0.75,4,11512800,0.17777777777777778,0.022222222222222223,63960.0,37
42,30회 이상,3,3,13667400,2,보통,3,24,3,20,2,0.08333333333333333,0.125,0.125,0.8333333333333334,569475.0,4555800.0,21,-17,0.25,9,41002200,0.5714285714285714,0.07142857142857142,325414.28571428574,18
40,1~29회,3,2,7388550,0,보통,4,9,5,8,1,0.0,0.3333333333333333,0.5555555555555556,0.8888888888888888,820950.0,2462850.0,7,-6,0.8888888888888888,8,29554200,0.225,0.05,184713.75,31
33,1~29회,3,2,7029450,1,보통,2,15,3,15,1,0.06666666666666667,0.2,0.2,1.0,468630.0,2343150.0,13,-13,0.4,4,14058900,0.45454545454545453,0.06060606060606061,213013.63636363635,18
40,1~29회,3,4,22189950,1,좋다,4,21,2,21,1,0.047619047619047616,0.14285714285714285,0.09523809523809523,1.0,1056664.2857142857,7396650.0,17,-17,0.23809523809523808,16,88759800,0.525,0.1,554748.75,19
24,1~29회,2,1,3099600,0,보통,2,2,3,1,1,0.0,1.0,1.5,0.5,1549800.0,1549800.0,1,0,2.5,2,6199200,0.08333333333333333,0.041666666666666664,129150.0,22
40,0회,3,2,5493150,3,보통,3,8,2,2,0,0.375,0.375,0.25,0.25,686643.75,1831050.0,6,0,0.625,6,16479450,0.2,0.05,137328.75,32
45,1~29회,3,3,10045350,1,보통,1,10,4,10,1,0.1,0.3,0.4,1.0,1004535.0,3348450.0,7,-7,0.7,3,10045350,0.2222222222222222,0.06666666666666667,223230.0,35
35,1~29회,2,1,3280500,0,좋다,1,6,5,5,1,0.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,546750.0,1640250.0,5,-4,1.1666666666666667,1,3280500,0.17142857142857143,0.02857142857142857,93728.57142857143,29
32,1~29회,2,2,7935300,3,보통,1,12,2,7,1,0.25,0.16666666666666666,0.16666666666666666,0.5833333333333334,661275.0,3967650.0,10,-5,0.3333333333333333,2,7935300,0.375,0.0625,247978.125,20
36,1~29회,3,1,3569400,3,좋다,4,7,3,3,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,509914.28571428574,1189800.0,6,-2,0.8571428571428571,4,14277600,0.19444444444444445,0.027777777777777776,99150.0,29
48,1~29회,3,2,8692650,8,보통,3,18,2,8,1,0.4444444444444444,0.16666666666666666,0.1111111111111111,0.4444444444444444,482925.0,2897550.0,16,-6,0.2777777777777778,6,26077950,0.375,0.041666666666666664,181096.875,30
29,1~29회,4,1,3308850,6,보통,1,5,2,1,1,1.2,0.8,0.4,0.2,661770.0,827212.5,4,0,1.2,1,3308850,0.1724137931034483,0.034482758620689655,114098.27586206897,24
33,1~29회,3,2,8629200,2,보통,4,8,6,2,1,0.25,0.375,0.75,0.25,1078650.0,2876400.0,6,0,1.125,8,34516800,0.24242424242424243,0.06060606060606061,261490.9090909091,25
30,1~29회,2,2,13113900,1,보통,4,10,4,10,1,0.1,0.2,0.4,1.0,1311390.0,6556950.0,8,-8,0.6,8,52455600,0.3333333333333333,0.06666666666666667,437130.0,20
38,30회 이상,3,2,8203950,3,보통,3,10,2,6,2,0.3,0.3,0.2,0.6,820395.0,2734650.0,8,-4,0.5,6,24611850,0.2631578947368421,0.05263157894736842,215893.42105263157,28
35,1~29회,2,1,3307500,1,보통,2,3,3,3,1,0.3333333333333333,0.6666666666666666,1.0,1.0,1102500.0,1653750.0,2,-2,1.6666666666666667,2,6615000,0.08571428571428572,0.02857142857142857,94500.0,32
30,1~29회,3,3,12487500,3,보통,2,9,3,4,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,1387500.0,4162500.0,6,-1,0.6666666666666666,6,24975000,0.3,0.1,416250.0,21
35,1~29회,3,1,2799900,1,보통,4,1,2,1,1,1.0,3.0,2.0,1.0,2799900.0,933300.0,0,0,5.0,4,11199600,0.02857142857142857,0.02857142857142857,79997.14285714286,34
53,1~29회,2,3,13728150,0,보통,2,34,4,33,1,0.0,0.058823529411764705,0.11764705882352941,0.9705882352941176,403769.1176470588,6864075.0,31,-30,0.17647058823529413,6,27456300,0.6415094339622641,0.05660377358490566,259021.69811320756,19
38,1~29회,3,2,6554250,4,보통,1,7,2,5,1,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.7142857142857143,936321.4285714285,2184750.0,5,-3,0.7142857142857143,2,6554250,0.18421052631578946,0.05263157894736842,172480.26315789475,31
32,0회,3,2,5517450,4,보통,2,9,3,6,0,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.6666666666666666,613050.0,1839150.0,7,-4,0.6666666666666666,4,11034900,0.28125,0.0625,172420.3125,23
48,1~29회,3,1,3195450,8,보통,4,10,3,8,1,0.8,0.3,0.3,0.8,319545.0,1065150.0,9,-7,0.6,4,12781800,0.20833333333333334,0.020833333333333332,66571.875,38
34,1~29회,3,1,4012200,1,보통,3,1,4,1,1,1.0,3.0,4.0,1.0,4012200.0,1337400.0,0,0,7.0,3,12036600,0.029411764705882353,0.029411764705882353,118005.88235294117,33
55,1~29회,2,5,26441100,1,좋다,3,36,3,36,1,0.027777777777777776,0.05555555555555555,0.08333333333333333,1.0,734475.0,13220550.0,31,-31,0.1388888888888889,15,79323300,0.6545454545454545,0.09090909090909091,480747.2727272727,19
34,1~29회,3,2,7403400,9,보통,2,9,3,2,1,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,822600.0,2467800.0,7,0,0.6666666666666666,4,14806800,0.2647058823529412,0.058823529411764705,217747.0588235294,25
26,1~29회,3,1,2782350,1,좋다,1,1,5,1,1,1.0,3.0,5.0,1.0,2782350.0,927450.0,0,0,8.0,1,2782350,0.038461538461538464,0.038461538461538464,107013.46153846153,25
38,1~29회,3,2,13397400,0,보통,4,10,3,9,1,0.0,0.3,0.3,0.9,1339740.0,4465800.0,8,-7,0.6,8,53589600,0.2631578947368421,0.05263157894736842,352563.15789473685,28
38,1~29회,3,2,5667300,2,보통,2,8,5,3,1,0.25,0.375,0.625,0.375,708412.5,1889100.0,6,-1,1.0,4,11334600,0.21052631578947367,0.05263157894736842,149139.47368421053,30
36,1~29회,3,2,9200250,6,보통,1,15,5,1,1,0.4,0.2,0.3333333333333333,0.06666666666666667,613350.0,3066750.0,13,1,0.5333333333333333,2,9200250,0.4166666666666667,0.05555555555555555,255562.5,21
29,1~29회,3,1,6376050,1,보통,4,10,3,10,1,0.1,0.3,0.3,1.0,637605.0,2125350.0,9,-9,0.6,4,25504200,0.3448275862068966,0.034482758620689655,219863.7931034483,19
35,1~29회,3,2,8291700,3,보통,3,10,4,5,1,0.3,0.3,0.4,0.5,829170.0,2763900.0,8,-3,0.7,6,24875100,0.2857142857142857,0.05714285714285714,236905.7142857143,25
39,1~29회,4,3,11119950,2,보통,1,11,3,7,1,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.6363636363636364,1010904.5454545454,2779987.5,8,-4,0.6363636363636364,3,11119950,0.28205128205128205,0.07692307692307693,285126.92307692306,28
29,30회 이상,3,2,11951550,1,보통,4,6,0,6,2,0.16666666666666666,0.5,0.0,1.0,1991925.0,3983850.0,4,-4,0.5,8,47806200,0.20689655172413793,0.06896551724137931,412122.4137931034,23
50,1~29회,3,5,26096850,4,보통,3,27,2,1,1,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.037037037037037035,966550.0,8698950.0,22,4,0.18518518518518517,15,78290550,0.54,0.1,521937.0,23
23,1~29회,4,1,2798550,2,보통,4,4,2,2,1,0.5,1.0,0.5,0.5,699637.5,699637.5,3,-1,1.5,4,11194200,0.17391304347826086,0.043478260869565216,121676.08695652174,19
36,30회 이상,4,2,7508700,3,보통,4,9,3,3,2,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,834300.0,1877175.0,7,-1,0.7777777777777778,8,30034800,0.25,0.05555555555555555,208575.0,27
42,1~29회,2,5,26477550,8,좋다,4,24,2,1,1,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,1103231.25,13238775.0,19,4,0.16666666666666666,20,105910200,0.5714285714285714,0.11904761904761904,630417.8571428572,18
35,1~29회,4,2,4599450,1,보통,4,10,3,10,1,0.1,0.4,0.3,1.0,459945.0,1149862.5,8,-8,0.7,8,18397800,0.2857142857142857,0.05714285714285714,131412.85714285713,25
34,30회 이상,2,2,6835050,1,보통,2,8,3,8,2,0.125,0.25,0.375,1.0,854381.25,3417525.0,6,-6,0.625,4,13670100,0.23529411764705882,0.058823529411764705,201030.88235294117,26
40,1~29회,3,2,6262650,1,보통,3,5,2,5,1,0.2,0.6,0.4,1.0,1252530.0,2087550.0,3,-3,1.0,6,18787950,0.125,0.05,156566.25,35
43,1~29회,4,1,6582600,5,보통,3,8,0,6,1,0.625,0.5,0.0,0.75,822825.0,1645650.0,7,-5,0.5,3,19747800,0.18604651162790697,0.023255813953488372,153083.72093023255,35
35,1~29회,2,1,3631500,1,보통,4,1,5,1,1,1.0,2.0,5.0,1.0,3631500.0,1815750.0,0,0,7.0,4,14526000,0.02857142857142857,0.02857142857142857,103757.14285714286,34
46,1~29회,4,4,23715450,1,보통,2,27,5,26,1,0.037037037037037035,0.14814814814814814,0.18518518518518517,0.9629629629629629,878350.0,5928862.5,23,-22,0.3333333333333333,8,47430900,0.5869565217391305,0.08695652173913043,515553.26086956525,19
28,1~29회,3,1,3250800,1,보통,3,1,3,1,1,1.0,3.0,3.0,1.0,3250800.0,1083600.0,0,0,6.0,3,9752400,0.03571428571428571,0.03571428571428571,116100.0,27
22,0회,2,1,3798900,1,보통,2,4,2,4,0,0.25,0.5,0.5,1.0,949725.0,1899450.0,3,-3,1.0,2,7597800,0.18181818181818182,0.045454545454545456,172677.27272727274,18
50,30회 이상,3,4,15180750,2,보통,3,32,3,30,2,0.0625,0.09375,0.09375,0.9375,474398.4375,5060250.0,28,-26,0.1875,12,45542250,0.64,0.08,303615.0,18
32,1~29회,4,1,4471200,3,보통,4,6,3,3,1,0.5,0.6666666666666666,0.5,0.5,745200.0,1117800.0,5,-2,1.1666666666666667,4,17884800,0.1875,0.03125,139725.0,26
44,1~29회,3,5,25716150,0,보통,4,23,4,22,1,0.0,0.13043478260869565,0.17391304347826086,0.9565217391304348,1118093.4782608696,8572050.0,18,-17,0.30434782608695654,20,102864600,0.5227272727272727,0.11363636363636363,584457.9545454546,21
30,1~29회,2,1,2890350,1,보통,2,6,3,6,1,0.16666666666666666,0.3333333333333333,0.5,1.0,481725.0,1445175.0,5,-5,0.8333333333333334,2,5780700,0.2,0.03333333333333333,96345.0,24
45,1~29회,1,2,7788150,1,보통,1,10,3,10,1,0.1,0.1,0.3,1.0,778815.0,7788150.0,8,-8,0.4,2,7788150,0.2222222222222222,0.044444444444444446,173070.0,35
45,0회,2,2,5919750,1,보통,1,10,2,10,0,0.1,0.2,0.2,1.0,591975.0,2959875.0,8,-8,0.4,2,5919750,0.2222222222222222,0.044444444444444446,131550.0,35
31,30회 이상,3,2,7198200,7,보통,4,10,3,5,2,0.7,0.3,0.3,0.5,719820.0,2399400.0,8,-3,0.6,8,28792800,0.3225806451612903,0.06451612903225806,232200.0,21
36,1~29회,3,2,6295050,9,보통,2,7,2,3,1,1.2857142857142858,0.42857142857142855,0.2857142857142857,0.42857142857142855,899292.8571428572,2098350.0,5,-1,0.7142857142857143,4,12590100,0.19444444444444445,0.05555555555555555,174862.5,29
34,30회 이상,4,2,6377400,1,보통,1,9,3,9,2,0.1111111111111111,0.4444444444444444,0.3333333333333333,1.0,708600.0,1594350.0,7,-7,0.7777777777777778,2,6377400,0.2647058823529412,0.058823529411764705,187570.58823529413,25
49,1~29회,3,1,4334850,1,보통,4,10,3,9,1,0.1,0.3,0.3,0.9,433485.0,1444950.0,9,-8,0.6,4,17339400,0.20408163265306123,0.02040816326530612,88466.32653061225,39
39,1~29회,3,2,7258950,2,보통,4,10,3,7,1,0.2,0.3,0.3,0.7,725895.0,2419650.0,8,-5,0.6,8,29035800,0.2564102564102564,0.05128205128205128,186126.92307692306,29
27,1~29회,2,1,5489100,1,보통,1,7,3,7,1,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.0,784157.1428571428,2744550.0,6,-6,0.7142857142857143,1,5489100,0.25925925925925924,0.037037037037037035,203300.0,20
35,1~29회,4,2,7030800,1,보통,4,16,2,16,1,0.0625,0.25,0.125,1.0,439425.0,1757700.0,14,-14,0.375,8,28123200,0.45714285714285713,0.05714285714285714,200880.0,19
28,1~29회,1,2,6583950,0,좋다,2,6,5,5,1,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,1097325.0,6583950.0,4,-3,1.0,4,13167900,0.21428571428571427,0.07142857142857142,235141.07142857142,22
21,1~29회,3,1,4207950,1,보통,3,3,2,2,1,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1402650.0,1402650.0,2,-1,1.6666666666666667,3,12623850,0.14285714285714285,0.047619047619047616,200378.57142857142,18
18,30회 이상,3,1,2118150,1,보통,3,0,2,0,2,0.0,0.0,0.0,0.0,0.0,706050.0,-1,1,0.0,3,6354450,0.0,0.05555555555555555,117675.0,18
47,1~29회,3,5,26538300,3,보통,3,27,2,5,1,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.18518518518518517,982900.0,8846100.0,22,0,0.18518518518518517,15,79614900,0.574468085106383,0.10638297872340426,564644.6808510638,20
39,1~29회,2,2,4143150,0,보통,4,11,3,10,1,0.0,0.18181818181818182,0.2727272727272727,0.9090909090909091,376650.0,2071575.0,9,-8,0.45454545454545453,8,16572600,0.28205128205128205,0.05128205128205128,106234.61538461539,28
40,1~29회,2,3,14087250,1,보통,4,18,2,18,1,0.05555555555555555,0.1111111111111111,0.1111111111111111,1.0,782625.0,7043625.0,15,-15,0.2222222222222222,12,56349000,0.45,0.075,352181.25,22
35,0회,3,2,5599800,1,보통,4,15,5,14,0,0.06666666666666667,0.2,0.3333333333333333,0.9333333333333333,373320.0,1866600.0,13,-12,0.5333333333333333,8,22399200,0.42857142857142855,0.05714285714285714,159994.2857142857,20
37,1~29회,3,2,7786800,3,보통,1,9,2,4,1,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,865200.0,2595600.0,7,-2,0.5555555555555556,2,7786800,0.24324324324324326,0.05405405405405406,210454.05405405405,28
39,30회 이상,3,2,6806700,0,보통,4,10,2,9,2,0.0,0.3,0.2,0.9,680670.0,2268900.0,8,-7,0.5,8,27226800,0.2564102564102564,0.05128205128205128,174530.76923076922,29
45,1~29회,2,2,7789500,1,보통,1,10,3,10,1,0.1,0.2,0.3,1.0,778950.0,3894750.0,8,-8,0.5,2,7789500,0.2222222222222222,0.044444444444444446,173100.0,35
38,1~29회,2,3,10470600,3,보통,4,10,6,5,1,0.3,0.2,0.6,0.5,1047060.0,5235300.0,7,-2,0.8,12,41882400,0.2631578947368421,0.07894736842105263,275542.1052631579,28
35,1~29회,2,3,13913100,9,보통,3,15,3,13,1,0.6,0.13333333333333333,0.2,0.8666666666666667,927540.0,6956550.0,12,-10,0.3333333333333333,9,41739300,0.42857142857142855,0.08571428571428572,397517.14285714284,20
37,1~29회,3,1,5313600,1,보통,1,8,2,8,1,0.125,0.375,0.25,1.0,664200.0,1771200.0,7,-7,0.625,1,5313600,0.21621621621621623,0.02702702702702703,143610.8108108108,29
40,1~29회,3,3,10725750,6,보통,4,18,2,4,1,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.2222222222222222,595875.0,3575250.0,15,-1,0.2777777777777778,12,42903000,0.45,0.075,268143.75,22
44,30회 이상,3,2,7753050,4,보통,3,14,3,10,2,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.7142857142857143,553789.2857142857,2584350.0,12,-8,0.42857142857142855,6,23259150,0.3181818181818182,0.045454545454545456,176205.68181818182,30
48,30회 이상,2,4,20522700,2,좋다,2,23,3,2,2,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.08695652173913043,892291.304347826,10261350.0,19,2,0.21739130434782608,8,41045400,0.4791666666666667,0.08333333333333333,427556.25,25
35,1~29회,1,2,7344000,6,보통,4,7,2,2,1,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.2857142857142857,1049142.857142857,7344000.0,5,0,0.42857142857142855,8,29376000,0.2,0.05714285714285714,209828.57142857142,28
24,30회 이상,3,1,5076000,1,보통,3,6,2,6,2,0.16666666666666666,0.5,0.3333333333333333,1.0,846000.0,1692000.0,5,-5,0.8333333333333334,3,15228000,0.25,0.041666666666666664,211500.0,18
27,1~29회,4,1,4747950,7,보통,1,5,0,3,1,1.4,0.8,0.0,0.6,949590.0,1186987.5,4,-2,0.8,1,4747950,0.18518518518518517,0.037037037037037035,175850.0,22
27,30회 이상,3,1,3483000,2,보통,3,6,0,4,2,0.3333333333333333,0.5,0.0,0.6666666666666666,580500.0,1161000.0,5,-3,0.5,3,10449000,0.2222222222222222,0.037037037037037035,129000.0,21
40,1~29회,3,1,2924100,3,보통,2,10,3,4,1,0.3,0.3,0.3,0.4,292410.0,974700.0,9,-3,0.6,2,5848200,0.25,0.025,73102.5,30
29,1~29회,2,2,7923150,9,보통,3,8,2,5,1,1.125,0.25,0.25,0.625,990393.75,3961575.0,6,-3,0.5,6,23769450,0.27586206896551724,0.06896551724137931,273212.0689655172,21
36,1~29회,3,3,10810800,4,보통,3,9,6,3,1,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.3333333333333333,1201200.0,3603600.0,6,0,1.0,9,32432400,0.25,0.08333333333333333,300300.0,27
25,30회 이상,4,2,7028100,1,보통,3,7,6,7,2,0.14285714285714285,0.5714285714285714,0.8571428571428571,1.0,1004014.2857142857,1757025.0,5,-5,1.4285714285714286,6,21084300,0.28,0.08,281124.0,18
39,1~29회,3,2,7148250,4,좋다,3,7,3,5,1,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.7142857142857143,1021178.5714285715,2382750.0,5,-3,0.8571428571428571,6,21444750,0.1794871794871795,0.05128205128205128,183288.46153846153,32
49,1~29회,3,4,22157550,3,보통,2,27,2,4,1,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.14814814814814814,820650.0,7385850.0,23,0,0.18518518518518517,8,44315100,0.5510204081632653,0.08163265306122448,452194.89795918367,22
50,1~29회,2,3,17913150,5,보통,3,19,3,14,1,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.7368421052631579,942797.3684210526,8956575.0,16,-11,0.2631578947368421,9,53739450,0.38,0.06,358263.0,31
20,1~29회,3,1,3757050,1,보통,1,2,3,2,1,0.5,1.5,1.5,1.0,1878525.0,1252350.0,1,-1,3.0,1,3757050,0.1,0.05,187852.5,18
34,1~29회,3,2,7334550,1,보통,3,11,2,11,1,0.09090909090909091,0.2727272727272727,0.18181818181818182,1.0,666777.2727272727,2444850.0,9,-9,0.45454545454545453,6,22003650,0.3235294117647059,0.058823529411764705,215722.0588235294,23
36,1~29회,3,1,2717550,2,보통,3,15,4,4,1,0.13333333333333333,0.2,0.26666666666666666,0.26666666666666666,181170.0,905850.0,14,-3,0.4666666666666667,3,8152650,0.4166666666666667,0.027777777777777776,75487.5,21
49,1~29회,2,4,18854100,2,보통,2,30,3,15,1,0.06666666666666667,0.06666666666666667,0.1,0.5,628470.0,9427050.0,26,-11,0.16666666666666666,8,37708200,0.6122448979591837,0.08163265306122448,384777.55102040817,19
36,0회,2,2,5904900,0,보통,3,4,6,3,0,0.0,0.5,1.5,0.75,1476225.0,2952450.0,2,-1,2.0,6,17714700,0.1111111111111111,0.05555555555555555,164025.0,32
36,1~29회,4,2,9236700,6,좋다,1,13,3,5,1,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.38461538461538464,710515.3846153846,2309175.0,11,-3,0.5384615384615384,2,9236700,0.3611111111111111,0.05555555555555555,256575.0,23
54,1~29회,3,4,23525100,3,좋다,3,36,6,10,1,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.2777777777777778,653475.0,7841700.0,32,-6,0.25,12,70575300,0.6666666666666666,0.07407407407407407,435650.0,18
43,1~29회,2,4,23764050,1,좋다,1,14,3,14,1,0.07142857142857142,0.14285714285714285,0.21428571428571427,1.0,1697432.142857143,11882025.0,10,-10,0.35714285714285715,4,23764050,0.32558139534883723,0.09302325581395349,552652.3255813953,29
35,30회 이상,3,2,6184350,3,좋다,1,13,2,11,2,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.8461538461538461,475719.23076923075,2061450.0,11,-9,0.38461538461538464,2,6184350,0.37142857142857144,0.05714285714285714,176695.7142857143,22
38,30회 이상,3,2,6392250,7,보통,4,19,4,13,2,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.6842105263157895,336434.2105263158,2130750.0,17,-11,0.3684210526315789,8,25569000,0.5,0.05263157894736842,168217.1052631579,19
29,1~29회,2,2,5652450,1,보통,2,10,3,10,1,0.1,0.2,0.3,1.0,565245.0,2826225.0,8,-8,0.5,4,11304900,0.3448275862068966,0.06896551724137931,194912.06896551725,19
33,1~29회,3,2,7431750,1,보통,3,6,5,6,1,0.16666666666666666,0.5,0.8333333333333334,1.0,1238625.0,2477250.0,4,-4,1.3333333333333333,6,22295250,0.18181818181818182,0.06060606060606061,225204.54545454544,27
32,1~29회,3,2,7384500,0,보통,3,10,4,9,1,0.0,0.3,0.4,0.9,738450.0,2461500.0,8,-7,0.7,6,22153500,0.3125,0.0625,230765.625,22
31,1~29회,3,2,7392600,1,보통,1,10,2,10,1,0.1,0.3,0.2,1.0,739260.0,2464200.0,8,-8,0.5,2,7392600,0.3225806451612903,0.06451612903225806,238470.96774193548,21
49,1~29회,3,1,3492450,4,보통,2,17,2,2,1,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.11764705882352941,205438.23529411765,1164150.0,16,-1,0.29411764705882354,2,6984900,0.3469387755102041,0.02040816326530612,71274.48979591837,32
38,30회 이상,2,1,3294000,1,좋다,2,4,3,4,2,0.25,0.5,0.75,1.0,823500.0,1647000.0,3,-3,1.25,2,6588000,0.10526315789473684,0.02631578947368421,86684.21052631579,34
47,1~29회,4,4,21562200,6,보통,3,29,2,3,1,0.20689655172413793,0.13793103448275862,0.06896551724137931,0.10344827586206896,743524.1379310344,5390550.0,25,1,0.20689655172413793,12,64686600,0.6170212765957447,0.0851063829787234,458770.21276595746,18
49,1~29회,3,4,20761650,4,보통,1,23,2,8,1,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.34782608695652173,902680.4347826086,6920550.0,19,-4,0.21739130434782608,4,20761650,0.46938775510204084,0.08163265306122448,423707.14285714284,26
41,1~29회,3,3,9560700,3,보통,4,21,2,2,1,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.09523809523809523,455271.4285714286,3186900.0,18,1,0.23809523809523808,12,38242800,0.5121951219512195,0.07317073170731707,233187.80487804877,20
20,1~29회,3,1,3682800,1,보통,1,2,3,2,1,0.5,1.5,1.5,1.0,1841400.0,1227600.0,1,-1,3.0,1,3682800,0.1,0.05,184140.0,18
33,0회,3,2,7246800,1,좋다,3,7,2,6,0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.8571428571428571,1035257.1428571428,2415600.0,5,-4,0.7142857142857143,6,21740400,0.21212121212121213,0.06060606060606061,219600.0,26
36,1~29회,3,2,7218450,6,보통,2,10,2,3,1,0.6,0.3,0.2,0.3,721845.0,2406150.0,8,-1,0.5,4,14436900,0.2777777777777778,0.05555555555555555,200512.5,26
44,1~29회,3,1,4313250,4,보통,1,8,2,2,1,0.5,0.375,0.25,0.25,539156.25,1437750.0,7,-1,0.625,1,4313250,0.18181818181818182,0.022727272727272728,98028.40909090909,36
23,1~29회,2,1,5385150,1,보통,1,5,2,5,1,0.2,0.4,0.4,1.0,1077030.0,2692575.0,4,-4,0.8,1,5385150,0.21739130434782608,0.043478260869565216,234136.95652173914,18
