월급/경력,시급,월급/프로젝트,월급,월급/워라밸,일당,초과근무율,경력/나이,나이,거리,프로젝트/경력,현근속/총근속,근속/경력,프로젝트/교육출장,현회사근속년수,업무평가
360.3076923,77,936.8,2342,669.1428571,1278,15.8757764,0.164383562,36,8,0.307692308,3.333333333,0.153846154,0.571428571,5,좋다
762.5454545,98,1198.285714,4194,1198.285714,141,1.751552795,0.196078431,25,3,0.545454545,2,0.363636364,0.857142857,5,보통
610.5714286,66,4274,10685,3052.857143,607,7.540372671,0.478873239,35,9,0.114285714,4.857142857,0.171428571,0.8,17,좋다
192.5714286,96,577.7142857,2022,808.8,130,1.614906832,0.281690141,35,25,0.285714286,6.666666667,0.095238095,0.857142857,10,보통
514.2222222,61,661.1428571,2314,661.1428571,300,3.726708075,0.123076923,32,1,0.666666667,2,0.222222222,1.2,3,보통
773.8181818,87,1702.4,4256,945.7777778,583,7.242236025,0.196078431,25,4,0.363636364,2,0.363636364,1.333333333,5,보통
477.3333333,36,1022.857143,3580,1022.857143,1418,17.61490683,0.141414141,49,1,0.4,2.666666667,0.133333333,1.2,4,보통
486.4615385,46,1264.8,3162,1264.8,1269,15.76397516,0.244897959,24,4,0.307692308,3.333333333,0.153846154,0.8,5,보통
621.3333333,48,1864,6524,1864,379,4.708074534,0.307692308,32,5,0.285714286,4,0.19047619,0.857142857,10,보통
828.2857143,98,1159.6,2899,828.2857143,395,4.906832298,0.077922078,38,9,0.571428571,1.333333333,0.285714286,0.571428571,2,보통
298.9142857,95,1162.444444,5231,2092.4,1265,15.71428571,0.4,42,3,0.228571429,2,0.114285714,2.666666667,5,보통
277.1764706,48,673.1428571,2356,673.1428571,1222,15.18012422,0.253968254,31,11,0.352941176,4,0.117647059,1.2,6,보통
509.0909091,48,1120,2800,800,341,4.236024845,0.169491525,29,1,0.363636364,2,0.181818182,0.571428571,3,보통
415.2982456,73,3381.714286,11836,3381.714286,868,10.7826087,0.523364486,53,8,0.105263158,0.444444444,0.140350877,0.857142857,2,보통
660.7878788,78,4361.2,10903,3115.142857,672,8.347826087,0.450704225,35,25,0.121212121,3.714285714,0.181818182,0.8,13,보통
283.1428571,54,849.4285714,2973,849.4285714,1231,15.29192547,0.266666667,37,21,0.285714286,3.333333333,0.095238095,0.857142857,5,보통
426.119403,72,4078.571429,14275,4078.571429,102,1.267080745,0.61682243,53,23,0.089552239,2.666666667,0.119402985,6,12,보통
444.96,33,1589.142857,5562,2224.8,422,5.242236025,0.275862069,43,1,0.24,2,0.16,1.2,5,보통
533.7647059,35,1296.285714,4537,1296.285714,249,3.093167702,0.168421053,47,2,0.352941176,2.8,0.235294118,1.2,7,좋다
727.8095238,32,2183.428571,7642,2183.428571,1252,15.55279503,0.266666667,37,19,0.285714286,2.857142857,0.285714286,1.2,10,보통
569.015873,98,5121.142857,17924,5121.142857,881,10.94409938,0.613861386,50,2,0.095238095,6.888888889,0.126984127,0.857142857,31,보통
385.4814815,42,2081.6,5204,1486.857143,1383,17.18012422,0.329113924,39,2,0.148148148,2,0.148148148,0.8,5,보통
303.6,57,650.5714286,2277,506,1075,13.35403727,0.208955224,33,3,0.4,2.666666667,0.133333333,0.666666667,4,보통
1863.333333,87,798.5714286,2795,1863.333333,374,4.645962733,0.030769231,32,25,2,0.666666667,0.666666667,1.2,1,좋다
297.8823529,62,1012.8,2532,723.4285714,1086,13.49068323,0.271186441,29,7,0.235294118,2.666666667,0.117647059,0.363636364,4,보통
301.0588235,61,731.1428571,2559,731.1428571,661,8.211180124,0.179775281,44,9,0.352941176,5.333333333,0.117647059,6,8,보통
1090.666667,98,1402.285714,4908,1402.285714,821,10.19875776,0.140350877,28,5,0.666666667,1.6,0.444444444,0.857142857,4,보통
680,57,952,2380,952,781,9.701863354,0.051282051,58,2,0.571428571,0.666666667,0.285714286,0.571428571,1,보통
1058.888889,55,1361.428571,4765,1058.888889,177,2.198757764,0.091954023,43,8,0.666666667,0.4,0.444444444,1.2,1,좋다
817.6,49,817.6,2044,817.6,500,6.211180124,0.097560976,20,2,0.8,1.333333333,0.4,0.571428571,2,보통
1795.333333,65,769.4285714,2693,1077.2,1427,17.72670807,0.046511628,21,18,2,0.666666667,0.666666667,0.857142857,1,보통
376.3428571,68,1881.714286,6586,2634.4,1425,17.70186335,0.465753425,36,14,0.171428571,6.4,0.114285714,1.2,16,보통
941.1428571,65,1317.6,3294,1317.6,1454,18.0621118,0.063157895,47,2,0.571428571,2,0.285714286,0.571428571,3,보통
926.8888889,34,1191.714286,4171,926.8888889,617,7.664596273,0.177777778,22,3,0.666666667,1.2,0.444444444,0.857142857,3,보통
264.5714286,57,1852,2778,1111.2,1085,13.47826087,0.240963855,41,2,0.095238095,4.666666667,0.095238095,0.666666667,7,보통
365.6923077,77,679.1428571,2377,679.1428571,995,12.36024845,0.210526316,28,9,0.461538462,1.333333333,0.153846154,1.2,2,보통
282.8235294,70,686.8571429,2404,1602.666667,1122,13.9378882,0.202531646,39,6,0.352941176,1.333333333,0.117647059,1.2,2,좋다
1545.333333,76,662.2857143,2318,662.2857143,618,7.677018634,0.036363636,27,4,2,0.666666667,0.666666667,1.2,1,보통
1338.666667,83,573.7142857,2008,573.7142857,546,6.782608696,0.028985507,34,10,2,0.666666667,0.666666667,0.857142857,1,보통
594.6666667,68,2497.6,6244,1784,462,5.739130435,0.235294118,42,14,0.19047619,2,0.19047619,0.307692308,5,보통
430.6153846,100,1119.6,2799,799.7142857,1198,14.88198758,0.179104478,33,1,0.307692308,2,0.153846154,1.333333333,3,보통
430.6938776,37,4220.8,10552,3014.857143,1272,15.80124224,0.41025641,58,5,0.081632653,1.714285714,0.12244898,0.571428571,6,보통
172.5185185,41,931.6,2329,517.5555556,154,1.913043478,0.412698413,31,7,0.148148148,4.666666667,0.074074074,0.8,7,보통
382.2857143,51,1146.857143,4014,2676,1137,14.1242236,0.281690141,35,21,0.285714286,4,0.19047619,1.2,10,좋다
250.9491525,51,2115.142857,7403,2961.2,527,6.546583851,0.585858586,49,8,0.101694915,7.428571429,0.101694915,0.857142857,26,보통
167.3333333,51,645.4285714,2259,903.6,1469,18.2484472,0.268041237,48,20,0.222222222,0,0.074074074,1.2,0,보통
729.6842105,45,1980.571429,6932,2772.8,1188,14.75776398,0.285714286,31,20,0.315789474,3.6,0.210526316,1.2,9,보통
550.3529412,65,1336.571429,4678,1336.571429,188,2.335403727,0.219178082,36,7,0.352941176,4,0.117647059,0.461538462,6,보통
876.2580645,80,3880.571429,13582,3880.571429,1333,16.55900621,0.38961039,38,1,0.193548387,4.285714286,0.193548387,0.857142857,15,보통
424,70,932.8,2332,666.2857143,1184,14.70807453,0.153846154,32,1,0.363636364,2,0.181818182,0.571428571,3,좋다
1608.666667,36,965.2,2413,689.4285714,867,10.77018634,0.039215686,25,19,1.333333333,0.666666667,0.666666667,0.8,1,보통
843.9130435,67,3882,9705,3882,658,8.173913043,0.271604938,40,10,0.173913043,0.285714286,0.260869565,0.8,1,보통
572.5333333,52,1717.6,4294,1226.857143,1283,15.9378882,0.264150943,26,1,0.266666667,2.8,0.266666667,0.8,7,보통
230.2926829,59,1348.857143,4721,1348.857143,263,3.267080745,0.481927711,41,6,0.146341463,12,0.048780488,0.857142857,18,보통
152.6666667,79,719.7142857,2519,719.7142857,938,11.65217391,0.438356164,36,2,0.181818182,7.333333333,0.060606061,0.461538462,11,좋다
1414,37,848.4,2121,471.3333333,419,5.204968944,0.051282051,19,21,1.333333333,0.666666667,0.666666667,0.571428571,1,보통
1982,84,849.4285714,2973,849.4285714,129,1.602484472,0.048780488,20,4,2,0.666666667,0.666666667,1.2,1,보통
557.6190476,41,1672.857143,5855,3903.333333,616,7.652173913,0.317460317,31,12,0.285714286,3.6,0.19047619,1.2,9,보통
1033.428571,35,1033.428571,3617,1033.428571,1469,18.2484472,0.074074074,40,9,0.857142857,0.666666667,0.285714286,1.2,1,보통
791.1764706,93,1921.428571,6725,1494.444444,498,6.186335404,0.246153846,32,3,0.352941176,3.2,0.235294118,1.2,8,보통
625.7575758,51,4130,10325,2950,530,6.583850932,0.438356164,36,3,0.121212121,4.571428571,0.181818182,0.307692308,16,보통
1069.076923,42,2779.6,6949,1985.428571,1069,13.27950311,0.179104478,33,1,0.307692308,2,0.307692308,0.571428571,5,보통
606.2285714,46,4243.6,10609,7072.666667,625,7.763975155,0.453333333,37,1,0.114285714,4,0.171428571,0.8,14,보통
468.1052632,57,1270.571429,4447,1778.8,805,10,0.197802198,45,4,0.315789474,3.6,0.210526316,0.545454545,9,보통
616.2857143,84,616.2857143,2157,616.2857143,1404,17.44099379,0.101694915,29,20,0.857142857,2,0.285714286,0.545454545,3,보통
836.5454545,86,1314.571429,4601,1314.571429,1219,15.14285714,0.14084507,35,18,0.545454545,2,0.363636364,0.857142857,5,보통
645.245283,70,4885.428571,17099,6839.6,1053,13.08074534,0.495238095,52,1,0.113207547,2,0.150943396,1.2,9,보통
330.5333333,51,708.2857143,2479,708.2857143,289,3.590062112,0.11965812,58,2,0.4,0.666666667,0.133333333,0.666666667,1,좋다
660.0888889,45,4243.428571,14852,3300.444444,1376,17.0931677,0.411214953,53,2,0.133333333,3.777777778,0.177777778,0.857142857,17,보통
691.8095238,62,2075.428571,7264,1614.222222,231,2.869565217,0.327868852,30,8,0.285714286,2.285714286,0.285714286,1.2,8,보통
871.6923077,85,1618.857143,5666,1618.857143,152,1.888198758,0.155844156,38,10,0.461538462,2,0.307692308,2,5,보통
625.84,92,2235.142857,7823,2235.142857,882,10.95652174,0.338028169,35,3,0.24,2.857142857,0.24,1.2,10,보통
829.4736842,41,1751.111111,7880,2251.428571,903,11.2173913,0.227848101,39,2,0.421052632,2.285714286,0.315789474,1.142857143,8,보통
586.4,100,2932,13194,5277.6,1479,18.37267081,0.543209877,40,24,0.177777778,0.222222222,0.177777778,1.6,1,보통
247.1707317,64,1126,5067,1126,1379,17.13043478,0.421052632,47,16,0.195121951,7.6,0.097560976,1.142857143,19,보통
406.32,84,1451.142857,5079,1451.142857,1229,15.26708075,0.328767123,36,8,0.24,2.8,0.16,0.857142857,7,보통
515.7777778,46,928.4,2321,663.1428571,335,4.161490683,0.126984127,31,9,0.444444444,2,0.222222222,4,3,좋다
1661.333333,38,4984,17444,4984,722,8.968944099,0.298507463,33,17,0.285714286,2.222222222,0.380952381,1.2,10,보통
686.8571429,92,961.6,2404,686.8571429,906,11.25465839,0.101694915,29,10,0.571428571,0,0.285714286,0.363636364,0,좋다
627.6363636,53,986.2857143,3452,986.2857143,461,5.726708075,0.149253731,33,13,0.545454545,2,0.181818182,0.666666667,3,보통
267.0588235,91,648.5714286,2270,648.5714286,974,12.09937888,0.175824176,45,1,0.352941176,3.333333333,0.117647059,1.2,5,보통
535.3538462,66,4971.142857,17399,6959.6,1126,13.98757764,0.633663366,50,1,0.092307692,1.111111111,0.123076923,2,5,좋다
844.3076923,84,1219.555556,5488,1568,827,10.27329193,0.179104478,33,1,0.615384615,2.4,0.307692308,1.6,6,보통
903.2093023,64,5548.285714,19419,4315.333333,840,10.43478261,0.506024096,41,9,0.139534884,3.272727273,0.23255814,1.2,18,보통
624.6666667,37,803.1428571,2811,803.1428571,1134,14.08695652,0.145454545,27,16,0.666666667,1.333333333,0.222222222,1.2,2,보통
382.4210526,42,1038,3633,1038,248,3.080745342,0.197802198,45,23,0.315789474,3.6,0.210526316,1.2,9,보통
438.2105263,83,1189.428571,4163,1189.428571,955,11.86335404,0.189473684,47,4,0.315789474,3.6,0.210526316,6,9,보통
284.2666667,48,609.1428571,2132,609.1428571,138,1.714285714,0.229508197,30,22,0.4,3.333333333,0.133333333,1.2,5,보통
621.0222222,95,3992.285714,13973,3992.285714,939,11.66459627,0.435643564,50,24,0.133333333,2.666666667,0.177777778,1.2,12,보통
766.8571429,66,766.8571429,2684,1073.6,1391,17.27950311,0.077922078,38,10,0.857142857,1.333333333,0.285714286,6,2,보통
803.3333333,75,3098.571429,10845,3098.571429,566,7.031055901,0.279569892,46,7,0.222222222,2.285714286,0.222222222,0.857142857,8,보통
795.8181818,41,1750.8,4377,1250.571429,1206,14.98136646,0.204081633,24,17,0.363636364,1.6,0.363636364,0.307692308,4,보통
680.5454545,39,1497.2,3743,2495.333333,622,7.726708075,0.14084507,35,14,0.363636364,2.666666667,0.181818182,0.8,4,좋다
921.7777778,96,1185.142857,4148,1185.142857,853,10.59627329,0.126984127,31,1,0.666666667,1.6,0.444444444,2,4,보통
2102,73,300.2857143,1051,300.2857143,287,3.565217391,0,18,5,6,0,2,1.2,0,보통
477.2888889,56,3068.285714,10739,3068.285714,1441,17.90062112,0.403669725,54,17,0.133333333,2.857142857,0.133333333,1.2,10,보통
629.5757576,57,2968,10388,4155.2,583,7.242236025,0.450704225,35,25,0.181818182,4.571428571,0.181818182,0.857142857,16,보통
1201.684211,73,2536.888889,11416,4566.4,153,1.900621118,0.295081967,30,8,0.421052632,2.285714286,0.315789474,0.888888889,8,보통
1733.333333,98,1040,2600,742.8571429,1097,13.62732919,0.048780488,20,11,1.333333333,0.666666667,0.666666667,0.8,1,보통
538.2222222,60,692,2422,692,109,1.354037267,0.131147541,30,5,0.666666667,2,0.222222222,0.857142857,3,보통
643.7647059,32,1216,5472,1563.428571,1066,13.24223602,0.301886792,26,2,0.470588235,3.2,0.235294118,1.6,8,보통
544.6666667,94,1634,2451,980.4,217,2.695652174,0.177777778,22,8,0.222222222,2.666666667,0.222222222,0.285714286,4,보통
217.4358974,97,1696,4240,1211.428571,277,3.440993789,0.391752577,48,6,0.102564103,0.8,0.102564103,4,2,보통
399.9636364,78,4399.6,10999,3142.571429,1355,16.83229814,0.556701031,48,4,0.072727273,4.285714286,0.109090909,0.571428571,15,보통
588.5882353,42,1429.428571,5003,1429.428571,549,6.819875776,0.192771084,41,7,0.352941176,0.8,0.235294118,0.461538462,2,보통
592.6511628,65,5096.8,12742,3640.571429,466,5.788819876,0.53164557,39,1,0.093023256,4.666666667,0.186046512,0.571428571,21,보통
939.3333333,47,1207.714286,4227,1207.714286,1055,13.10559006,0.145454545,27,2,0.666666667,1.2,0.444444444,1.2,3,보통
1119.142857,45,1119.142857,3917,1566.8,802,9.962732919,0.084507042,35,10,0.857142857,2,0.285714286,0.666666667,3,좋다
851.3023256,90,5229.428571,18303,4067.333333,265,3.291925466,0.494117647,42,5,0.139534884,0.181818182,0.23255814,0.857142857,1,보통
280,64,680,2380,680,804,9.98757764,0.158415842,50,9,0.352941176,0.666666667,0.117647059,0.545454545,1,보통
450.0327869,69,5490.4,13726,3921.714286,715,8.881987578,0.504201681,59,2,0.06557377,1.111111111,0.131147541,0.444444444,5,보통
308.1935484,61,3184.666667,4777,3184.666667,1141,14.17391304,0.4,37,11,0.064516129,0.4,0.129032258,0.4,1,보통
364.8571429,62,1824.285714,6385,1824.285714,135,1.677018634,0.306306306,55,18,0.171428571,3.2,0.114285714,0.857142857,8,보통
928.9767442,55,13315.33333,19973,5706.571429,247,3.068322981,0.506024096,41,7,0.046511628,3.818181818,0.23255814,0.285714286,21,좋다
351.8461538,42,1960.285714,6861,1960.285714,1035,12.85714286,0.493506494,38,3,0.153846154,0.4,0.102564103,2,1,보통
662.5333333,79,3312.666667,4969,1419.714286,265,3.291925466,0.264150943,26,29,0.133333333,0.8,0.266666667,0.153846154,2,보통
592.3880597,57,13230,19845,5670,266,3.304347826,0.628571429,52,2,0.029850746,5.818181818,0.149253731,0.285714286,32,보통
566.8085106,53,2960,13320,3805.714286,1448,17.98757764,0.516853933,44,28,0.170212766,2.666666667,0.170212766,1.6,12,보통
325.4871795,95,1813.428571,6347,1813.428571,145,1.801242236,0.376237624,50,1,0.153846154,7.2,0.102564103,0.857142857,18,보통
148.2702703,43,609.5555556,2743,783.7142857,885,10.99378882,0.493150685,36,16,0.216216216,11.33333333,0.054054054,2.666666667,17,보통
506.0465116,82,3108.571429,10880,3108.571429,945,11.73913043,0.53164557,39,22,0.139534884,6,0.139534884,1.2,21,보통
669.1428571,88,936.8,2342,936.8,1038,12.89440994,0.089552239,33,8,0.571428571,1.333333333,0.285714286,0.8,2,보통
666.0377358,90,5042.857143,17650,3922.222222,1234,15.32919255,0.571428571,45,11,0.113207547,2,0.150943396,0.666666667,9,보통
383.3333333,69,1150,4025,1150,1109,13.77639752,0.307692308,32,29,0.285714286,5.333333333,0.095238095,1.2,8,보통
589.3939394,75,2161.111111,9725,3890,216,2.683229814,0.463768116,34,1,0.242424242,6,0.121212121,1.6,15,보통
820.9655172,66,3401.142857,11904,7936,1089,13.52795031,0.235294118,59,1,0.206896552,1.714285714,0.206896552,2,6,보통
334.9230769,36,622,2177,622,788,9.788819876,0.131868132,45,24,0.461538462,4,0.153846154,0.857142857,6,보통
246.7213115,38,3010,7525,2150,124,1.540372671,0.560747664,53,2,0.06557377,4.285714286,0.098360656,0.8,15,보통
508.8421053,81,1381.142857,4834,1933.6,660,8.198757764,0.246575342,36,15,0.315789474,0.4,0.210526316,0.857142857,1,보통
314.1538462,57,583.4285714,2042,583.4285714,342,4.248447205,0.226415094,26,2,0.461538462,2,0.153846154,1.2,3,보통
1480,87,634.2857143,2220,634.2857143,1333,16.55900621,0.028985507,34,10,2,0.666666667,0.666666667,1.2,1,보통
701.3333333,74,300.5714286,1052,300.5714286,1144,14.21118012,0.035087719,28,10,2,0.666666667,0.666666667,0.545454545,1,좋다
331.8823529,44,806,2821,806,1186,14.73291925,0.207792208,38,3,0.352941176,1.333333333,0.117647059,1.2,2,보통
652.1016949,62,5496.285714,19237,7694.8,1464,18.1863354,0.574257426,50,2,0.101694915,1.454545455,0.169491525,1.2,8,보통
483.1764706,35,1173.428571,4107,1642.8,124,1.540372671,0.213333333,37,3,0.352941176,1.6,0.235294118,0.857142857,4,보통
987.7647059,74,2398.857143,8396,3358.4,300,3.726708075,0.197530864,40,26,0.352941176,2.8,0.235294118,0.857142857,7,보통
364.9090909,66,802.8,2007,573.4285714,921,11.44099379,0.188679245,26,1,0.363636364,3.333333333,0.181818182,0.363636364,5,보통
835.1914894,40,5607.714286,19627,5607.714286,430,5.341614907,0.494623656,46,1,0.127659574,0.363636364,0.212765957,6,2,보통
791.5555556,41,4274.4,10686,3053.142857,1082,13.44099379,0.23853211,54,2,0.148148148,2.571428571,0.222222222,0.444444444,9,보통
159.027027,63,840.5714286,2942,840.5714286,1240,15.40372671,0.318584071,56,9,0.162162162,3.333333333,0.054054054,0.666666667,5,보통
571.483871,51,3543.2,8858,3543.2,796,9.888198758,0.410958904,36,12,0.129032258,4,0.193548387,0.8,14,보통
531.9365079,40,6702.4,16756,3723.555556,444,5.51552795,0.558558559,55,2,0.063492063,2,0.126984127,0.571428571,9,보통
583.6756757,79,4319.2,10798,3085.142857,415,5.155279503,0.413793103,43,25,0.108108108,0.285714286,0.162162162,0.363636364,1,보통
929.2,54,663.7142857,2323,663.7142857,769,9.552795031,0.097560976,20,9,1.2,1.333333333,0.4,0.857142857,2,보통
944,36,566.4,1416,566.4,1334,16.57142857,0.046511628,21,10,1.333333333,0.666666667,0.666666667,0.307692308,1,보통
236.6666667,74,1846,4615,1318.571429,1003,12.45962733,0.408602151,46,8,0.102564103,6.4,0.102564103,0.8,16,좋다
133.027027,34,703.1428571,2461,546.8888889,1323,16.43478261,0.349514563,51,4,0.162162162,6.666666667,0.054054054,1.2,10,보통
830.6666667,72,3488.8,8722,3488.8,1366,16.9689441,0.350877193,28,24,0.19047619,2.857142857,0.285714286,0.8,10,보통
608.4615385,59,1582,3955,1130,192,2.385093168,0.226415094,26,1,0.307692308,3.333333333,0.153846154,0.8,5,보통
1327.6,85,2844.857143,9957,3982.8,1176,14.60869565,0.229508197,30,20,0.4,2.4,0.266666667,2,6,보통
321.5238095,43,750.2222222,3376,964.5714286,509,6.322981366,0.240963855,41,7,0.380952381,6.666666667,0.095238095,1.142857143,10,보통
430.3902439,65,3529.2,8823,3529.2,330,4.099378882,0.519480519,38,17,0.097560976,5.428571429,0.146341463,0.444444444,19,보통
711.862069,61,2949.142857,10322,2949.142857,1492,18.53416149,0.345679012,40,20,0.206896552,3.142857143,0.206896552,0.461538462,11,좋다
1320.285714,87,3080.666667,4621,1320.285714,1277,15.86335404,0.109090909,27,8,0.285714286,2,0.285714286,0.222222222,3,보통
467.0638298,65,3136,10976,3136,1091,13.55279503,0.414414414,55,2,0.127659574,0.857142857,0.127659574,0.666666667,3,보통
348.5714286,59,1045.714286,3660,813.3333333,857,10.64596273,0.350877193,28,10,0.285714286,3.2,0.19047619,0.666666667,8,보통
427.8367347,91,4192.8,10482,2994.857143,1376,17.0931677,0.539325843,44,1,0.081632653,5.714285714,0.12244898,1.333333333,20,보통
749.3684211,34,2847.6,7119,2034,654,8.124223602,0.268656716,33,5,0.210526316,0.857142857,0.315789474,0.8,3,보통
1008.631579,86,2737.714286,9582,2737.714286,1204,14.95652174,0.253521127,35,4,0.315789474,2.285714286,0.315789474,1.2,8,좋다
310.8965517,54,1803.2,4508,1288,827,10.27329193,0.417910448,33,29,0.137931034,5.2,0.137931034,0.444444444,13,좋다
490.4444444,50,630.5714286,2207,882.8,895,11.11801242,0.140350877,28,15,0.666666667,2.666666667,0.222222222,0.545454545,4,보통
1034.133333,45,2216,7756,3102.4,618,7.677018634,0.202898551,34,3,0.4,2.4,0.266666667,2,6,보통
787.5294118,88,2677.6,6694,1912.571429,309,3.838509317,0.213333333,37,10,0.235294118,0.4,0.235294118,0.363636364,1,보통
492.1333333,32,1054.571429,3691,820.2222222,1219,15.14285714,0.274509804,25,4,0.4,4.666666667,0.133333333,0.857142857,7,보통
1584.666667,37,679.1428571,2377,950.8,1330,16.52173913,0.037735849,26,21,2,0.666666667,0.666666667,6,1,좋다
420.5454545,55,925.2,2313,660.8571429,1017,12.63354037,0.149253731,33,25,0.363636364,1.333333333,0.181818182,4,2,좋다
751.7021277,35,5047.142857,17665,5047.142857,469,5.826086957,0.541176471,42,2,0.127659574,4.888888889,0.170212766,0.857142857,22,보통
1730.666667,45,1038.4,2596,741.7142857,1009,12.53416149,0.035087719,28,1,1.333333333,0.666666667,0.666666667,0.8,1,보통
859.6363636,81,1350.857143,4728,1350.857143,959,11.91304348,0.099009901,50,1,0.545454545,0,0.363636364,0.666666667,0,보통
956,30,1229.142857,4302,1229.142857,970,12.04968944,0.119402985,33,7,0.666666667,1.2,0.444444444,0.857142857,3,보통
458.3076923,40,1191.6,2979,851.1428571,697,8.658385093,0.173913043,34,3,0.307692308,0,0.153846154,0.8,0,보통
614,35,3752.222222,16885,6754,1262,15.67701863,0.556701031,48,1,0.145454545,1.111111111,0.145454545,1.142857143,5,좋다
360.8387097,65,2237.2,5593,1598,1050,13.04347826,0.32967033,45,9,0.129032258,6,0.129032258,0.8,15,보통
564.5945946,87,2984.285714,10445,2984.285714,994,12.34782609,0.342857143,52,7,0.162162162,2.285714286,0.162162162,0.666666667,8,보통
920,73,3496,8740,2497.142857,770,9.565217391,0.233766234,38,10,0.210526316,2.285714286,0.315789474,0.8,8,보통
218.6086957,93,718.2857143,2514,718.2857143,1107,13.7515528,0.372881356,29,28,0.260869565,4.666666667,0.086956522,2,7,좋다
729.047619,93,2187.142857,7655,3062,950,11.80124224,0.350877193,28,3,0.285714286,2.571428571,0.285714286,0.857142857,9,보통
743.1914894,52,4990,17465,4990,406,5.043478261,0.494623656,46,3,0.127659574,2.666666667,0.170212766,0.857142857,12,보통
700.0952381,32,2100.285714,7351,2100.285714,130,1.614906832,0.25974026,38,2,0.285714286,0.285714286,0.285714286,1.2,1,보통
584.8648649,83,3091.428571,10820,3091.428571,1082,13.44099379,0.413793103,43,27,0.162162162,2.285714286,0.162162162,2,8,보통
566,84,3476.857143,12169,3476.857143,203,2.52173913,0.53164557,39,2,0.139534884,4,0.186046512,0.666666667,18,보통
912.8372093,44,7850.4,19626,4361.333333,1308,16.2484472,0.518518519,40,14,0.093023256,3.636363636,0.23255814,0.8,20,보통
828,70,828,2070,460,984,12.22360248,0.093023256,21,1,0.8,1.333333333,0.4,0.307692308,2,보통
713.8947368,70,1937.714286,6782,2712.8,439,5.453416149,0.227848101,39,9,0.315789474,2,0.210526316,1.2,5,보통
420.4864865,78,2222.571429,7779,2222.571429,217,2.695652174,0.493150685,36,18,0.162162162,4.4,0.108108108,6,11,좋다
797.4285714,67,620.2222222,2791,797.4285714,793,9.850931677,0.095238095,31,20,1.142857143,1.333333333,0.285714286,0.888888889,2,보통
492.4615385,67,1280.4,3201,2134,1451,18.02484472,0.210526316,28,2,0.307692308,3.333333333,0.153846154,0.8,5,보통
903.2727273,54,1419.428571,4968,1419.428571,1182,14.68322981,0.14084507,35,11,0.545454545,2,0.363636364,0.857142857,5,보통
583.1111111,56,5248,13120,3748.571429,174,2.161490683,0.444444444,49,8,0.088888889,2,0.177777778,0.571428571,9,보통
733.2727273,95,1152.285714,4033,1613.2,1003,12.45962733,0.144927536,34,2,0.545454545,1.2,0.363636364,0.857142857,3,보통
387.1764706,61,940.2857143,3291,1316.4,490,6.086956522,0.271186441,29,10,0.352941176,4.666666667,0.117647059,1.2,7,보통
258.9090909,56,2848,4272,1220.571429,188,2.335403727,0.376470588,42,29,0.060606061,0.4,0.121212121,0.285714286,1,보통
481.5238095,79,2022.4,5056,2022.4,718,8.919254658,0.338983051,29,8,0.19047619,4,0.19047619,0.8,10,보통
379.2,37,632,2844,632,433,5.378881988,0.181818182,38,1,0.533333333,4.666666667,0.133333333,1.6,7,보통
772.2857143,39,1081.2,2703,772.2857143,773,9.602484472,0.105263158,28,6,0.571428571,2,0.285714286,0.8,3,보통
3808,80,544,1904,544,247,3.068322981,0,18,8,6,0,2,6,0,보통
1265.230769,77,2349.714286,8224,2349.714286,603,7.49068323,0.179104478,33,9,0.461538462,2,0.307692308,0.857142857,5,보통
733.2307692,46,1361.714286,4766,1361.714286,167,2.074534161,0.144578313,41,12,0.461538462,0.666666667,0.153846154,0.666666667,1,보통
1044,72,745.7142857,2610,1044,874,10.85714286,0.063492063,31,15,1.2,1.333333333,0.4,0.545454545,2,보통
603.2631579,52,2292.4,5731,1637.428571,367,4.559006211,0.24,37,25,0.210526316,2.4,0.210526316,0.8,6,보통
564.2222222,55,1015.6,2539,725.4285714,199,2.472049689,0.145454545,27,6,0.444444444,2.666666667,0.222222222,4,4,보통
879.0769231,70,1632.571429,5714,2285.6,1400,17.39130435,0.173913043,34,9,0.461538462,2.4,0.307692308,0.857142857,6,좋다
665.0769231,100,1235.142857,4323,2882,528,6.559006211,0.169014085,35,8,0.461538462,3.333333333,0.153846154,1.2,5,보통
637.9130435,45,2934.4,7336,4890.666667,408,5.068322981,0.372881356,29,23,0.173913043,3.142857143,0.260869565,0.571428571,11,보통
658.4878049,88,3856.857143,13499,5399.6,593,7.366459627,0.49382716,40,9,0.146341463,5.142857143,0.146341463,0.857142857,18,보통
611.4666667,44,3930.857143,13758,5503.2,481,5.97515528,0.517647059,42,12,0.133333333,4.666666667,0.177777778,1.2,21,보통
542.6315789,45,1472.857143,5155,1145.555556,647,8.037267081,0.211764706,42,4,0.315789474,2.4,0.210526316,0.857142857,6,보통
215.047619,58,903.2,2258,645.1428571,982,12.19875776,0.281690141,35,1,0.19047619,5.333333333,0.095238095,0.8,8,보통
553.3846154,49,1027.714286,3597,1027.714286,477,5.925465839,0.244897959,24,24,0.461538462,2.666666667,0.153846154,1.2,4,좋다
1676.666667,79,718.5714286,2515,1006,1485,18.44720497,0.035087719,28,12,2,0.666666667,0.666666667,0.666666667,1,보통
520,82,982.2222222,4420,1262.857143,1384,17.19254658,0.301886792,26,3,0.470588235,5.333333333,0.117647059,1.6,8,좋다
626.4761905,72,2631.2,6578,1879.428571,852,10.58385093,0.327868852,30,10,0.19047619,4,0.19047619,0.571428571,10,보통
